_step,mean_eps_reward,run_name,seed,agent,opponent,total-steps,normalize_obs,num-parallel-envs
36762,-11.327,drawn-sweep-2,10,sac,weak,200000,True,8
36766,-11.315,drawn-sweep-2,10,sac,weak,200000,True,8
36769,-11.315,drawn-sweep-2,10,sac,weak,200000,True,8
36783,-11.313,drawn-sweep-2,10,sac,weak,200000,True,8
36786,-11.313,drawn-sweep-2,10,sac,weak,200000,True,8
36808,-11.313,drawn-sweep-2,10,sac,weak,200000,True,8
36819,-11.313,drawn-sweep-2,10,sac,weak,200000,True,8
36822,-11.313,drawn-sweep-2,10,sac,weak,200000,True,8
36838,-11.304,drawn-sweep-2,10,sac,weak,200000,True,8
36841,-11.304,drawn-sweep-2,10,sac,weak,200000,True,8
36846,-11.304,drawn-sweep-2,10,sac,weak,200000,True,8
36851,-11.304,drawn-sweep-2,10,sac,weak,200000,True,8
36855,-11.304,drawn-sweep-2,10,sac,weak,200000,True,8
36897,-11.294,drawn-sweep-2,10,sac,weak,200000,True,8
36933,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36954,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36955,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36962,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36982,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36989,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
36992,-11.29,drawn-sweep-2,10,sac,weak,200000,True,8
37014,-11.28,drawn-sweep-2,10,sac,weak,200000,True,8
37017,-11.28,drawn-sweep-2,10,sac,weak,200000,True,8
37025,-11.28,drawn-sweep-2,10,sac,weak,200000,True,8
37039,-11.268,drawn-sweep-2,10,sac,weak,200000,True,8
37058,-11.258,drawn-sweep-2,10,sac,weak,200000,True,8
37087,-11.261,drawn-sweep-2,10,sac,weak,200000,True,8
37122,-11.256,drawn-sweep-2,10,sac,weak,200000,True,8
37138,-11.256,drawn-sweep-2,10,sac,weak,200000,True,8
37212,-11.252,drawn-sweep-2,10,sac,weak,200000,True,8
37216,-11.252,drawn-sweep-2,10,sac,weak,200000,True,8
37230,-11.24,drawn-sweep-2,10,sac,weak,200000,True,8
37242,-11.24,drawn-sweep-2,10,sac,weak,200000,True,8
37253,-11.228,drawn-sweep-2,10,sac,weak,200000,True,8
37282,-11.224,drawn-sweep-2,10,sac,weak,200000,True,8
37289,-11.224,drawn-sweep-2,10,sac,weak,200000,True,8
37314,-11.213,drawn-sweep-2,10,sac,weak,200000,True,8
37323,-11.213,drawn-sweep-2,10,sac,weak,200000,True,8
37357,-11.217,drawn-sweep-2,10,sac,weak,200000,True,8
37466,-11.186,drawn-sweep-2,10,sac,weak,200000,True,8
37502,-11.186,drawn-sweep-2,10,sac,weak,200000,True,8
37535,-11.177,drawn-sweep-2,10,sac,weak,200000,True,8
37557,-11.177,drawn-sweep-2,10,sac,weak,200000,True,8
37586,-11.165,drawn-sweep-2,10,sac,weak,200000,True,8
37591,-11.165,drawn-sweep-2,10,sac,weak,200000,True,8
37592,-11.165,drawn-sweep-2,10,sac,weak,200000,True,8
37616,-11.15,drawn-sweep-2,10,sac,weak,200000,True,8
37621,-11.147,drawn-sweep-2,10,sac,weak,200000,True,8
37655,-11.15,drawn-sweep-2,10,sac,weak,200000,True,8
37659,-11.15,drawn-sweep-2,10,sac,weak,200000,True,8
37662,-11.15,drawn-sweep-2,10,sac,weak,200000,True,8
37678,-11.138,drawn-sweep-2,10,sac,weak,200000,True,8
37711,-11.138,drawn-sweep-2,10,sac,weak,200000,True,8
37727,-11.138,drawn-sweep-2,10,sac,weak,200000,True,8
37732,-11.138,drawn-sweep-2,10,sac,weak,200000,True,8
37782,-11.122,drawn-sweep-2,10,sac,weak,200000,True,8
37794,-11.122,drawn-sweep-2,10,sac,weak,200000,True,8
37829,-11.098,drawn-sweep-2,10,sac,weak,200000,True,8
37833,-11.098,drawn-sweep-2,10,sac,weak,200000,True,8
37855,-11.096,drawn-sweep-2,10,sac,weak,200000,True,8
37857,-11.096,drawn-sweep-2,10,sac,weak,200000,True,8
37881,-11.08,drawn-sweep-2,10,sac,weak,200000,True,8
37900,-11.08,drawn-sweep-2,10,sac,weak,200000,True,8
37904,-11.08,drawn-sweep-2,10,sac,weak,200000,True,8
37914,-11.068,drawn-sweep-2,10,sac,weak,200000,True,8
37930,-11.064,drawn-sweep-2,10,sac,weak,200000,True,8
37934,-11.064,drawn-sweep-2,10,sac,weak,200000,True,8
37974,-11.043,drawn-sweep-2,10,sac,weak,200000,True,8
38020,-11.028,drawn-sweep-2,10,sac,weak,200000,True,8
38036,-11.028,drawn-sweep-2,10,sac,weak,200000,True,8
38041,-11.028,drawn-sweep-2,10,sac,weak,200000,True,8
38045,-11.028,drawn-sweep-2,10,sac,weak,200000,True,8
38058,-11.023,drawn-sweep-2,10,sac,weak,200000,True,8
38061,-11.023,drawn-sweep-2,10,sac,weak,200000,True,8
38067,-11.023,drawn-sweep-2,10,sac,weak,200000,True,8
38075,-11.024,drawn-sweep-2,10,sac,weak,200000,True,8
38116,-11.014,drawn-sweep-2,10,sac,weak,200000,True,8
38183,-11.003,drawn-sweep-2,10,sac,weak,200000,True,8
38197,-10.999,drawn-sweep-2,10,sac,weak,200000,True,8
38200,-10.999,drawn-sweep-2,10,sac,weak,200000,True,8
38216,-10.998,drawn-sweep-2,10,sac,weak,200000,True,8
38240,-11.001,drawn-sweep-2,10,sac,weak,200000,True,8
38241,-11.001,drawn-sweep-2,10,sac,weak,200000,True,8
38302,-10.955,drawn-sweep-2,10,sac,weak,200000,True,8
38305,-10.955,drawn-sweep-2,10,sac,weak,200000,True,8
38381,-10.941,drawn-sweep-2,10,sac,weak,200000,True,8
38385,-10.941,drawn-sweep-2,10,sac,weak,200000,True,8
38389,-10.941,drawn-sweep-2,10,sac,weak,200000,True,8
38421,-10.916,drawn-sweep-2,10,sac,weak,200000,True,8
38509,-10.92,drawn-sweep-2,10,sac,weak,200000,True,8
38523,-10.921,drawn-sweep-2,10,sac,weak,200000,True,8
38533,-10.921,drawn-sweep-2,10,sac,weak,200000,True,8
38568,-10.909,drawn-sweep-2,10,sac,weak,200000,True,8
38583,-10.898,drawn-sweep-2,10,sac,weak,200000,True,8
38598,-10.886,drawn-sweep-2,10,sac,weak,200000,True,8
38633,-10.881,drawn-sweep-2,10,sac,weak,200000,True,8
38645,-10.87,drawn-sweep-2,10,sac,weak,200000,True,8
38663,-10.847,drawn-sweep-2,10,sac,weak,200000,True,8
38694,-10.838,drawn-sweep-2,10,sac,weak,200000,True,8
38700,-10.838,drawn-sweep-2,10,sac,weak,200000,True,8
38734,-10.833,drawn-sweep-2,10,sac,weak,200000,True,8
38792,-10.826,drawn-sweep-2,10,sac,weak,200000,True,8
38803,-10.826,drawn-sweep-2,10,sac,weak,200000,True,8
38825,-10.826,drawn-sweep-2,10,sac,weak,200000,True,8
38830,-10.826,drawn-sweep-2,10,sac,weak,200000,True,8
38847,-10.826,drawn-sweep-2,10,sac,weak,200000,True,8
38880,-10.828,drawn-sweep-2,10,sac,weak,200000,True,8
38910,-10.832,drawn-sweep-2,10,sac,weak,200000,True,8
38917,-10.832,drawn-sweep-2,10,sac,weak,200000,True,8
38921,-10.832,drawn-sweep-2,10,sac,weak,200000,True,8
38936,-10.832,drawn-sweep-2,10,sac,weak,200000,True,8
38956,-10.809,drawn-sweep-2,10,sac,weak,200000,True,8
38957,-10.809,drawn-sweep-2,10,sac,weak,200000,True,8
38960,-10.809,drawn-sweep-2,10,sac,weak,200000,True,8
38965,-10.809,drawn-sweep-2,10,sac,weak,200000,True,8
39026,-10.808,drawn-sweep-2,10,sac,weak,200000,True,8
39089,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39110,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39134,-10.785,drawn-sweep-2,10,sac,weak,200000,True,8
39148,-10.781,drawn-sweep-2,10,sac,weak,200000,True,8
39163,-10.784,drawn-sweep-2,10,sac,weak,200000,True,8
39197,-10.784,drawn-sweep-2,10,sac,weak,200000,True,8
39203,-10.778,drawn-sweep-2,10,sac,weak,200000,True,8
39215,-10.778,drawn-sweep-2,10,sac,weak,200000,True,8
39217,-10.778,drawn-sweep-2,10,sac,weak,200000,True,8
39264,-10.783,drawn-sweep-2,10,sac,weak,200000,True,8
39265,-10.783,drawn-sweep-2,10,sac,weak,200000,True,8
39274,-10.783,drawn-sweep-2,10,sac,weak,200000,True,8
39280,-10.783,drawn-sweep-2,10,sac,weak,200000,True,8
39287,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39291,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39292,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39293,-10.788,drawn-sweep-2,10,sac,weak,200000,True,8
39317,-10.791,drawn-sweep-2,10,sac,weak,200000,True,8
39322,-10.791,drawn-sweep-2,10,sac,weak,200000,True,8
39331,-10.791,drawn-sweep-2,10,sac,weak,200000,True,8
39336,-10.791,drawn-sweep-2,10,sac,weak,200000,True,8
39347,-10.791,drawn-sweep-2,10,sac,weak,200000,True,8
39371,-10.77,drawn-sweep-2,10,sac,weak,200000,True,8
39387,-10.756,drawn-sweep-2,10,sac,weak,200000,True,8
39412,-10.745,drawn-sweep-2,10,sac,weak,200000,True,8
39424,-10.746,drawn-sweep-2,10,sac,weak,200000,True,8
39432,-10.746,drawn-sweep-2,10,sac,weak,200000,True,8
39437,-10.746,drawn-sweep-2,10,sac,weak,200000,True,8
39479,-10.75,drawn-sweep-2,10,sac,weak,200000,True,8
39483,-10.75,drawn-sweep-2,10,sac,weak,200000,True,8
39539,-10.739,drawn-sweep-2,10,sac,weak,200000,True,8
39566,-10.729,drawn-sweep-2,10,sac,weak,200000,True,8
39575,-10.729,drawn-sweep-2,10,sac,weak,200000,True,8
39583,-10.729,drawn-sweep-2,10,sac,weak,200000,True,8
39596,-10.729,drawn-sweep-2,10,sac,weak,200000,True,8
39636,-10.725,drawn-sweep-2,10,sac,weak,200000,True,8
39640,-10.725,drawn-sweep-2,10,sac,weak,200000,True,8
39644,-10.725,drawn-sweep-2,10,sac,weak,200000,True,8
39648,-10.725,drawn-sweep-2,10,sac,weak,200000,True,8
39672,-10.709,drawn-sweep-2,10,sac,weak,200000,True,8
39701,-10.712,drawn-sweep-2,10,sac,weak,200000,True,8
39717,-10.712,drawn-sweep-2,10,sac,weak,200000,True,8
39737,-10.713,drawn-sweep-2,10,sac,weak,200000,True,8
39746,-10.712,drawn-sweep-2,10,sac,weak,200000,True,8
39765,-10.697,drawn-sweep-2,10,sac,weak,200000,True,8
39795,-10.686,drawn-sweep-2,10,sac,weak,200000,True,8
39806,-10.675,drawn-sweep-2,10,sac,weak,200000,True,8
39842,-10.671,drawn-sweep-2,10,sac,weak,200000,True,8
39862,-10.672,drawn-sweep-2,10,sac,weak,200000,True,8
39891,-10.672,drawn-sweep-2,10,sac,weak,200000,True,8
39969,-10.663,drawn-sweep-2,10,sac,weak,200000,True,8
39971,-10.663,drawn-sweep-2,10,sac,weak,200000,True,8
39973,-10.663,drawn-sweep-2,10,sac,weak,200000,True,8
39985,-10.654,drawn-sweep-2,10,sac,weak,200000,True,8
39988,-10.654,drawn-sweep-2,10,sac,weak,200000,True,8
39992,-10.654,drawn-sweep-2,10,sac,weak,200000,True,8
40060,-10.629,drawn-sweep-2,10,sac,weak,200000,True,8
40067,-10.63,drawn-sweep-2,10,sac,weak,200000,True,8
40077,-10.63,drawn-sweep-2,10,sac,weak,200000,True,8
40093,-10.63,drawn-sweep-2,10,sac,weak,200000,True,8
40131,-10.614,drawn-sweep-2,10,sac,weak,200000,True,8
40145,-10.616,drawn-sweep-2,10,sac,weak,200000,True,8
40146,-10.616,drawn-sweep-2,10,sac,weak,200000,True,8
40150,-10.616,drawn-sweep-2,10,sac,weak,200000,True,8
40159,-10.616,drawn-sweep-2,10,sac,weak,200000,True,8
40231,-10.62,drawn-sweep-2,10,sac,weak,200000,True,8
40252,-10.62,drawn-sweep-2,10,sac,weak,200000,True,8
40264,-10.628,drawn-sweep-2,10,sac,weak,200000,True,8
40278,-10.628,drawn-sweep-2,10,sac,weak,200000,True,8
40294,-10.617,drawn-sweep-2,10,sac,weak,200000,True,8
40295,-10.617,drawn-sweep-2,10,sac,weak,200000,True,8
40316,-10.606,drawn-sweep-2,10,sac,weak,200000,True,8
40352,-10.593,drawn-sweep-2,10,sac,weak,200000,True,8
40368,-10.592,drawn-sweep-2,10,sac,weak,200000,True,8
40395,-10.589,drawn-sweep-2,10,sac,weak,200000,True,8
40418,-10.589,drawn-sweep-2,10,sac,weak,200000,True,8
40474,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40481,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40482,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40492,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40507,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40509,-10.578,drawn-sweep-2,10,sac,weak,200000,True,8
40524,-10.567,drawn-sweep-2,10,sac,weak,200000,True,8
40531,-10.567,drawn-sweep-2,10,sac,weak,200000,True,8
40553,-10.568,drawn-sweep-2,10,sac,weak,200000,True,8
40561,-10.562,drawn-sweep-2,10,sac,weak,200000,True,8
40577,-10.559,drawn-sweep-2,10,sac,weak,200000,True,8
40581,-10.559,drawn-sweep-2,10,sac,weak,200000,True,8
40591,-10.559,drawn-sweep-2,10,sac,weak,200000,True,8
40601,-10.559,drawn-sweep-2,10,sac,weak,200000,True,8
40667,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40679,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40680,-10.54,drawn-sweep-2,10,sac,weak,200000,True,8
40684,-10.54,drawn-sweep-2,10,sac,weak,200000,True,8
40724,-10.536,drawn-sweep-2,10,sac,weak,200000,True,8
40765,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40770,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40775,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40776,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40783,-10.539,drawn-sweep-2,10,sac,weak,200000,True,8
40808,-10.535,drawn-sweep-2,10,sac,weak,200000,True,8
40828,-10.534,drawn-sweep-2,10,sac,weak,200000,True,8
40833,-10.534,drawn-sweep-2,10,sac,weak,200000,True,8
40859,-10.54,drawn-sweep-2,10,sac,weak,200000,True,8
40881,-10.536,drawn-sweep-2,10,sac,weak,200000,True,8
40884,-10.536,drawn-sweep-2,10,sac,weak,200000,True,8
40895,-10.536,drawn-sweep-2,10,sac,weak,200000,True,8
40906,-10.536,drawn-sweep-2,10,sac,weak,200000,True,8
40929,-10.525,drawn-sweep-2,10,sac,weak,200000,True,8
40938,-10.52,drawn-sweep-2,10,sac,weak,200000,True,8
40945,-10.52,drawn-sweep-2,10,sac,weak,200000,True,8
40960,-10.52,drawn-sweep-2,10,sac,weak,200000,True,8
40963,-10.515,drawn-sweep-2,10,sac,weak,200000,True,8
40995,-10.505,drawn-sweep-2,10,sac,weak,200000,True,8
41016,-10.505,drawn-sweep-2,10,sac,weak,200000,True,8
41020,-10.509,drawn-sweep-2,10,sac,weak,200000,True,8
41038,-10.5,drawn-sweep-2,10,sac,weak,200000,True,8
41047,-10.5,drawn-sweep-2,10,sac,weak,200000,True,8
41050,-10.5,drawn-sweep-2,10,sac,weak,200000,True,8
41099,-10.495,drawn-sweep-2,10,sac,weak,200000,True,8
41109,-10.495,drawn-sweep-2,10,sac,weak,200000,True,8
41163,-10.491,drawn-sweep-2,10,sac,weak,200000,True,8
41209,-10.46,drawn-sweep-2,10,sac,weak,200000,True,8
41235,-10.46,drawn-sweep-2,10,sac,weak,200000,True,8
41265,-10.462,drawn-sweep-2,10,sac,weak,200000,True,8
41276,-10.459,drawn-sweep-2,10,sac,weak,200000,True,8
41300,-10.457,drawn-sweep-2,10,sac,weak,200000,True,8
41306,-10.457,drawn-sweep-2,10,sac,weak,200000,True,8
41309,-10.457,drawn-sweep-2,10,sac,weak,200000,True,8
41327,-10.457,drawn-sweep-2,10,sac,weak,200000,True,8
41329,-10.446,drawn-sweep-2,10,sac,weak,200000,True,8
41349,-10.436,drawn-sweep-2,10,sac,weak,200000,True,8
41354,-10.436,drawn-sweep-2,10,sac,weak,200000,True,8
41370,-10.436,drawn-sweep-2,10,sac,weak,200000,True,8
41386,-10.436,drawn-sweep-2,10,sac,weak,200000,True,8
41411,-10.426,drawn-sweep-2,10,sac,weak,200000,True,8
41417,-10.426,drawn-sweep-2,10,sac,weak,200000,True,8
41462,-10.429,drawn-sweep-2,10,sac,weak,200000,True,8
41491,-10.43,drawn-sweep-2,10,sac,weak,200000,True,8
41507,-10.428,drawn-sweep-2,10,sac,weak,200000,True,8
41557,-10.422,drawn-sweep-2,10,sac,weak,200000,True,8
41613,-10.415,drawn-sweep-2,10,sac,weak,200000,True,8
41643,-10.405,drawn-sweep-2,10,sac,weak,200000,True,8
41653,-10.405,drawn-sweep-2,10,sac,weak,200000,True,8
41701,-10.392,drawn-sweep-2,10,sac,weak,200000,True,8
41706,-10.392,drawn-sweep-2,10,sac,weak,200000,True,8
41710,-10.392,drawn-sweep-2,10,sac,weak,200000,True,8
41727,-10.389,drawn-sweep-2,10,sac,weak,200000,True,8
41772,-10.382,drawn-sweep-2,10,sac,weak,200000,True,8
41782,-10.382,drawn-sweep-2,10,sac,weak,200000,True,8
41793,-10.371,drawn-sweep-2,10,sac,weak,200000,True,8
41802,-10.371,drawn-sweep-2,10,sac,weak,200000,True,8
41841,-10.369,drawn-sweep-2,10,sac,weak,200000,True,8
41884,-10.37,drawn-sweep-2,10,sac,weak,200000,True,8
41923,-10.357,drawn-sweep-2,10,sac,weak,200000,True,8
41966,-10.344,drawn-sweep-2,10,sac,weak,200000,True,8
41978,-10.341,drawn-sweep-2,10,sac,weak,200000,True,8
41998,-10.331,drawn-sweep-2,10,sac,weak,200000,True,8
42014,-10.326,drawn-sweep-2,10,sac,weak,200000,True,8
42044,-10.327,drawn-sweep-2,10,sac,weak,200000,True,8
42153,-10.33,drawn-sweep-2,10,sac,weak,200000,True,8
42168,-10.33,drawn-sweep-2,10,sac,weak,200000,True,8
42174,-10.321,drawn-sweep-2,10,sac,weak,200000,True,8
42188,-10.308,drawn-sweep-2,10,sac,weak,200000,True,8
42189,-10.308,drawn-sweep-2,10,sac,weak,200000,True,8
42210,-10.306,drawn-sweep-2,10,sac,weak,200000,True,8
42224,-10.306,drawn-sweep-2,10,sac,weak,200000,True,8
42234,-10.294,drawn-sweep-2,10,sac,weak,200000,True,8
42239,-10.294,drawn-sweep-2,10,sac,weak,200000,True,8
42258,-10.296,drawn-sweep-2,10,sac,weak,200000,True,8
42264,-10.286,drawn-sweep-2,10,sac,weak,200000,True,8
42301,-10.287,drawn-sweep-2,10,sac,weak,200000,True,8
42308,-10.287,drawn-sweep-2,10,sac,weak,200000,True,8
42310,-10.287,drawn-sweep-2,10,sac,weak,200000,True,8
42325,-10.277,drawn-sweep-2,10,sac,weak,200000,True,8
42349,-10.277,drawn-sweep-2,10,sac,weak,200000,True,8
42350,-10.277,drawn-sweep-2,10,sac,weak,200000,True,8
42382,-10.267,drawn-sweep-2,10,sac,weak,200000,True,8
42391,-10.267,drawn-sweep-2,10,sac,weak,200000,True,8
42444,-10.266,drawn-sweep-2,10,sac,weak,200000,True,8
42471,-10.255,drawn-sweep-2,10,sac,weak,200000,True,8
42509,-10.24,drawn-sweep-2,10,sac,weak,200000,True,8
42517,-10.237,drawn-sweep-2,10,sac,weak,200000,True,8
42528,-10.237,drawn-sweep-2,10,sac,weak,200000,True,8
42548,-10.237,drawn-sweep-2,10,sac,weak,200000,True,8
42567,-10.239,drawn-sweep-2,10,sac,weak,200000,True,8
42587,-10.239,drawn-sweep-2,10,sac,weak,200000,True,8
42592,-10.24,drawn-sweep-2,10,sac,weak,200000,True,8
42598,-10.23,drawn-sweep-2,10,sac,weak,200000,True,8
42621,-10.234,drawn-sweep-2,10,sac,weak,200000,True,8
42634,-10.234,drawn-sweep-2,10,sac,weak,200000,True,8
42654,-10.22,drawn-sweep-2,10,sac,weak,200000,True,8
42656,-10.22,drawn-sweep-2,10,sac,weak,200000,True,8
42679,-10.22,drawn-sweep-2,10,sac,weak,200000,True,8
42681,-10.21,drawn-sweep-2,10,sac,weak,200000,True,8
42744,-10.186,drawn-sweep-2,10,sac,weak,200000,True,8
42782,-10.179,drawn-sweep-2,10,sac,weak,200000,True,8
42801,-10.18,drawn-sweep-2,10,sac,weak,200000,True,8
42832,-10.181,drawn-sweep-2,10,sac,weak,200000,True,8
42840,-10.182,drawn-sweep-2,10,sac,weak,200000,True,8
42868,-10.179,drawn-sweep-2,10,sac,weak,200000,True,8
42891,-10.179,drawn-sweep-2,10,sac,weak,200000,True,8
42915,-10.179,drawn-sweep-2,10,sac,weak,200000,True,8
42925,-10.179,drawn-sweep-2,10,sac,weak,200000,True,8
42994,-10.173,drawn-sweep-2,10,sac,weak,200000,True,8
43021,-10.17,drawn-sweep-2,10,sac,weak,200000,True,8
43030,-10.17,drawn-sweep-2,10,sac,weak,200000,True,8
43065,-10.174,drawn-sweep-2,10,sac,weak,200000,True,8
43068,-10.169,drawn-sweep-2,10,sac,weak,200000,True,8
43077,-10.169,drawn-sweep-2,10,sac,weak,200000,True,8
43089,-10.169,drawn-sweep-2,10,sac,weak,200000,True,8
43090,-10.169,drawn-sweep-2,10,sac,weak,200000,True,8
43103,-10.166,drawn-sweep-2,10,sac,weak,200000,True,8
43124,-10.159,drawn-sweep-2,10,sac,weak,200000,True,8
43167,-10.16,drawn-sweep-2,10,sac,weak,200000,True,8
43226,-10.135,drawn-sweep-2,10,sac,weak,200000,True,8
43237,-10.135,drawn-sweep-2,10,sac,weak,200000,True,8
43278,-10.135,drawn-sweep-2,10,sac,weak,200000,True,8
43286,-10.125,drawn-sweep-2,10,sac,weak,200000,True,8
43288,-10.125,drawn-sweep-2,10,sac,weak,200000,True,8
43310,-10.125,drawn-sweep-2,10,sac,weak,200000,True,8
43321,-10.125,drawn-sweep-2,10,sac,weak,200000,True,8
43346,-10.116,drawn-sweep-2,10,sac,weak,200000,True,8
43347,-10.116,drawn-sweep-2,10,sac,weak,200000,True,8
43352,-10.116,drawn-sweep-2,10,sac,weak,200000,True,8
43366,-10.098,drawn-sweep-2,10,sac,weak,200000,True,8
43408,-10.098,drawn-sweep-2,10,sac,weak,200000,True,8
43416,-10.098,drawn-sweep-2,10,sac,weak,200000,True,8
43441,-10.094,drawn-sweep-2,10,sac,weak,200000,True,8
43454,-10.094,drawn-sweep-2,10,sac,weak,200000,True,8
43513,-10.086,drawn-sweep-2,10,sac,weak,200000,True,8
43527,-10.082,drawn-sweep-2,10,sac,weak,200000,True,8
43540,-10.078,drawn-sweep-2,10,sac,weak,200000,True,8
43546,-10.078,drawn-sweep-2,10,sac,weak,200000,True,8
43553,-10.078,drawn-sweep-2,10,sac,weak,200000,True,8
43578,-10.078,drawn-sweep-2,10,sac,weak,200000,True,8
43587,-10.078,drawn-sweep-2,10,sac,weak,200000,True,8
43597,-10.077,drawn-sweep-2,10,sac,weak,200000,True,8
43629,-10.076,drawn-sweep-2,10,sac,weak,200000,True,8
43653,-10.076,drawn-sweep-2,10,sac,weak,200000,True,8
43724,-10.044,drawn-sweep-2,10,sac,weak,200000,True,8
43727,-10.044,drawn-sweep-2,10,sac,weak,200000,True,8
43741,-10.044,drawn-sweep-2,10,sac,weak,200000,True,8
43784,-10.044,drawn-sweep-2,10,sac,weak,200000,True,8
43811,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43824,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43825,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43830,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43851,-10.034,drawn-sweep-2,10,sac,weak,200000,True,8
43852,-10.034,drawn-sweep-2,10,sac,weak,200000,True,8
43854,-10.034,drawn-sweep-2,10,sac,weak,200000,True,8
43856,-10.034,drawn-sweep-2,10,sac,weak,200000,True,8
43871,-10.036,drawn-sweep-2,10,sac,weak,200000,True,8
43874,-10.036,drawn-sweep-2,10,sac,weak,200000,True,8
43883,-10.036,drawn-sweep-2,10,sac,weak,200000,True,8
43902,-10.036,drawn-sweep-2,10,sac,weak,200000,True,8
43905,-10.036,drawn-sweep-2,10,sac,weak,200000,True,8
43914,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43936,-10.032,drawn-sweep-2,10,sac,weak,200000,True,8
43968,-10.028,drawn-sweep-2,10,sac,weak,200000,True,8
43970,-10.028,drawn-sweep-2,10,sac,weak,200000,True,8
43988,-10.028,drawn-sweep-2,10,sac,weak,200000,True,8
44001,-10.018,drawn-sweep-2,10,sac,weak,200000,True,8
44033,-10.018,drawn-sweep-2,10,sac,weak,200000,True,8
44034,-10.018,drawn-sweep-2,10,sac,weak,200000,True,8
44051,-10.015,drawn-sweep-2,10,sac,weak,200000,True,8
44076,-10.012,drawn-sweep-2,10,sac,weak,200000,True,8
44085,-10.012,drawn-sweep-2,10,sac,weak,200000,True,8
44087,-10.009,drawn-sweep-2,10,sac,weak,200000,True,8
44094,-10.009,drawn-sweep-2,10,sac,weak,200000,True,8
44100,-9.991,drawn-sweep-2,10,sac,weak,200000,True,8
44153,-9.988,drawn-sweep-2,10,sac,weak,200000,True,8
44173,-9.969,drawn-sweep-2,10,sac,weak,200000,True,8
44238,-9.96,drawn-sweep-2,10,sac,weak,200000,True,8
44261,-9.96,drawn-sweep-2,10,sac,weak,200000,True,8
44272,-9.96,drawn-sweep-2,10,sac,weak,200000,True,8
44299,-9.961,drawn-sweep-2,10,sac,weak,200000,True,8
44312,-9.953,drawn-sweep-2,10,sac,weak,200000,True,8
44365,-9.942,drawn-sweep-2,10,sac,weak,200000,True,8
44378,-9.942,drawn-sweep-2,10,sac,weak,200000,True,8
44419,-9.946,drawn-sweep-2,10,sac,weak,200000,True,8
44427,-9.942,drawn-sweep-2,10,sac,weak,200000,True,8
44435,-9.942,drawn-sweep-2,10,sac,weak,200000,True,8
44477,-9.934,drawn-sweep-2,10,sac,weak,200000,True,8
44490,-9.934,drawn-sweep-2,10,sac,weak,200000,True,8
44514,-9.936,drawn-sweep-2,10,sac,weak,200000,True,8
44565,-9.929,drawn-sweep-2,10,sac,weak,200000,True,8
44585,-9.93,drawn-sweep-2,10,sac,weak,200000,True,8
44631,-9.928,drawn-sweep-2,10,sac,weak,200000,True,8
44641,-9.928,drawn-sweep-2,10,sac,weak,200000,True,8
44648,-9.928,drawn-sweep-2,10,sac,weak,200000,True,8
44656,-9.928,drawn-sweep-2,10,sac,weak,200000,True,8
44703,-9.914,drawn-sweep-2,10,sac,weak,200000,True,8
44705,-9.914,drawn-sweep-2,10,sac,weak,200000,True,8
44707,-9.914,drawn-sweep-2,10,sac,weak,200000,True,8
44715,-9.914,drawn-sweep-2,10,sac,weak,200000,True,8
44729,-9.901,drawn-sweep-2,10,sac,weak,200000,True,8
44762,-9.903,drawn-sweep-2,10,sac,weak,200000,True,8
44781,-9.903,drawn-sweep-2,10,sac,weak,200000,True,8
44801,-9.903,drawn-sweep-2,10,sac,weak,200000,True,8
44807,-9.893,drawn-sweep-2,10,sac,weak,200000,True,8
44831,-9.891,drawn-sweep-2,10,sac,weak,200000,True,8
44918,-9.855,drawn-sweep-2,10,sac,weak,200000,True,8
44929,-9.855,drawn-sweep-2,10,sac,weak,200000,True,8
44935,-9.855,drawn-sweep-2,10,sac,weak,200000,True,8
44942,-9.857,drawn-sweep-2,10,sac,weak,200000,True,8
