_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,num-parallel-envs
44987,-10.648,twilight-sweep-2,4,sac,weak,True,250000,8
45000,-10.648,twilight-sweep-2,4,sac,weak,True,250000,8
45009,-10.648,twilight-sweep-2,4,sac,weak,True,250000,8
45039,-10.644,twilight-sweep-2,4,sac,weak,True,250000,8
45050,-10.635,twilight-sweep-2,4,sac,weak,True,250000,8
45113,-10.605,twilight-sweep-2,4,sac,weak,True,250000,8
45144,-10.598,twilight-sweep-2,4,sac,weak,True,250000,8
45165,-10.58,twilight-sweep-2,4,sac,weak,True,250000,8
45191,-10.572,twilight-sweep-2,4,sac,weak,True,250000,8
45194,-10.574,twilight-sweep-2,4,sac,weak,True,250000,8
45200,-10.574,twilight-sweep-2,4,sac,weak,True,250000,8
45238,-10.562,twilight-sweep-2,4,sac,weak,True,250000,8
45277,-10.562,twilight-sweep-2,4,sac,weak,True,250000,8
45316,-10.536,twilight-sweep-2,4,sac,weak,True,250000,8
45332,-10.536,twilight-sweep-2,4,sac,weak,True,250000,8
45343,-10.536,twilight-sweep-2,4,sac,weak,True,250000,8
45402,-10.51,twilight-sweep-2,4,sac,weak,True,250000,8
45411,-10.506,twilight-sweep-2,4,sac,weak,True,250000,8
45414,-10.508,twilight-sweep-2,4,sac,weak,True,250000,8
45424,-10.51,twilight-sweep-2,4,sac,weak,True,250000,8
45497,-10.467,twilight-sweep-2,4,sac,weak,True,250000,8
45498,-10.467,twilight-sweep-2,4,sac,weak,True,250000,8
45526,-10.467,twilight-sweep-2,4,sac,weak,True,250000,8
45528,-10.467,twilight-sweep-2,4,sac,weak,True,250000,8
45548,-10.465,twilight-sweep-2,4,sac,weak,True,250000,8
45556,-10.465,twilight-sweep-2,4,sac,weak,True,250000,8
45585,-10.448,twilight-sweep-2,4,sac,weak,True,250000,8
45586,-10.448,twilight-sweep-2,4,sac,weak,True,250000,8
45588,-10.448,twilight-sweep-2,4,sac,weak,True,250000,8
45609,-10.439,twilight-sweep-2,4,sac,weak,True,250000,8
45644,-10.429,twilight-sweep-2,4,sac,weak,True,250000,8
45707,-10.423,twilight-sweep-2,4,sac,weak,True,250000,8
45709,-10.423,twilight-sweep-2,4,sac,weak,True,250000,8
45724,-10.414,twilight-sweep-2,4,sac,weak,True,250000,8
45730,-10.414,twilight-sweep-2,4,sac,weak,True,250000,8
45740,-10.414,twilight-sweep-2,4,sac,weak,True,250000,8
45745,-10.414,twilight-sweep-2,4,sac,weak,True,250000,8
45750,-10.419,twilight-sweep-2,4,sac,weak,True,250000,8
45800,-10.394,twilight-sweep-2,4,sac,weak,True,250000,8
45810,-10.394,twilight-sweep-2,4,sac,weak,True,250000,8
45815,-10.389,twilight-sweep-2,4,sac,weak,True,250000,8
45818,-10.389,twilight-sweep-2,4,sac,weak,True,250000,8
45835,-10.389,twilight-sweep-2,4,sac,weak,True,250000,8
45856,-10.38,twilight-sweep-2,4,sac,weak,True,250000,8
45893,-10.365,twilight-sweep-2,4,sac,weak,True,250000,8
45924,-10.357,twilight-sweep-2,4,sac,weak,True,250000,8
45981,-10.338,twilight-sweep-2,4,sac,weak,True,250000,8
46003,-10.329,twilight-sweep-2,4,sac,weak,True,250000,8
46018,-10.323,twilight-sweep-2,4,sac,weak,True,250000,8
46028,-10.323,twilight-sweep-2,4,sac,weak,True,250000,8
46049,-10.312,twilight-sweep-2,4,sac,weak,True,250000,8
46068,-10.313,twilight-sweep-2,4,sac,weak,True,250000,8
46126,-10.296,twilight-sweep-2,4,sac,weak,True,250000,8
46149,-10.288,twilight-sweep-2,4,sac,weak,True,250000,8
46256,-10.277,twilight-sweep-2,4,sac,weak,True,250000,8
46277,-10.27,twilight-sweep-2,4,sac,weak,True,250000,8
46280,-10.27,twilight-sweep-2,4,sac,weak,True,250000,8
46339,-10.262,twilight-sweep-2,4,sac,weak,True,250000,8
46341,-10.262,twilight-sweep-2,4,sac,weak,True,250000,8
46368,-10.253,twilight-sweep-2,4,sac,weak,True,250000,8
46373,-10.253,twilight-sweep-2,4,sac,weak,True,250000,8
46391,-10.246,twilight-sweep-2,4,sac,weak,True,250000,8
46401,-10.246,twilight-sweep-2,4,sac,weak,True,250000,8
46411,-10.237,twilight-sweep-2,4,sac,weak,True,250000,8
46425,-10.237,twilight-sweep-2,4,sac,weak,True,250000,8
46451,-10.236,twilight-sweep-2,4,sac,weak,True,250000,8
46525,-10.214,twilight-sweep-2,4,sac,weak,True,250000,8
46526,-10.214,twilight-sweep-2,4,sac,weak,True,250000,8
46544,-10.188,twilight-sweep-2,4,sac,weak,True,250000,8
46556,-10.188,twilight-sweep-2,4,sac,weak,True,250000,8
46563,-10.189,twilight-sweep-2,4,sac,weak,True,250000,8
46627,-10.189,twilight-sweep-2,4,sac,weak,True,250000,8
46631,-10.189,twilight-sweep-2,4,sac,weak,True,250000,8
46634,-10.189,twilight-sweep-2,4,sac,weak,True,250000,8
46691,-10.167,twilight-sweep-2,4,sac,weak,True,250000,8
46714,-10.161,twilight-sweep-2,4,sac,weak,True,250000,8
46733,-10.161,twilight-sweep-2,4,sac,weak,True,250000,8
46757,-10.16,twilight-sweep-2,4,sac,weak,True,250000,8
46794,-10.15,twilight-sweep-2,4,sac,weak,True,250000,8
46831,-10.132,twilight-sweep-2,4,sac,weak,True,250000,8
46834,-10.132,twilight-sweep-2,4,sac,weak,True,250000,8
46949,-10.108,twilight-sweep-2,4,sac,weak,True,250000,8
46954,-10.108,twilight-sweep-2,4,sac,weak,True,250000,8
46966,-10.105,twilight-sweep-2,4,sac,weak,True,250000,8
46972,-10.098,twilight-sweep-2,4,sac,weak,True,250000,8
47005,-10.092,twilight-sweep-2,4,sac,weak,True,250000,8
47006,-10.092,twilight-sweep-2,4,sac,weak,True,250000,8
47011,-10.092,twilight-sweep-2,4,sac,weak,True,250000,8
47032,-10.088,twilight-sweep-2,4,sac,weak,True,250000,8
47039,-10.088,twilight-sweep-2,4,sac,weak,True,250000,8
47062,-10.087,twilight-sweep-2,4,sac,weak,True,250000,8
47065,-10.085,twilight-sweep-2,4,sac,weak,True,250000,8
47085,-10.085,twilight-sweep-2,4,sac,weak,True,250000,8
47109,-10.077,twilight-sweep-2,4,sac,weak,True,250000,8
47215,-10.061,twilight-sweep-2,4,sac,weak,True,250000,8
47357,-10.05,twilight-sweep-2,4,sac,weak,True,250000,8
47389,-10.043,twilight-sweep-2,4,sac,weak,True,250000,8
47425,-10.031,twilight-sweep-2,4,sac,weak,True,250000,8
47455,-10.023,twilight-sweep-2,4,sac,weak,True,250000,8
47481,-10.021,twilight-sweep-2,4,sac,weak,True,250000,8
47497,-10.017,twilight-sweep-2,4,sac,weak,True,250000,8
47499,-10.017,twilight-sweep-2,4,sac,weak,True,250000,8
47517,-10.009,twilight-sweep-2,4,sac,weak,True,250000,8
47525,-10.009,twilight-sweep-2,4,sac,weak,True,250000,8
47528,-10.009,twilight-sweep-2,4,sac,weak,True,250000,8
47554,-10.009,twilight-sweep-2,4,sac,weak,True,250000,8
47591,-10.011,twilight-sweep-2,4,sac,weak,True,250000,8
47702,-9.955,twilight-sweep-2,4,sac,weak,True,250000,8
47703,-9.955,twilight-sweep-2,4,sac,weak,True,250000,8
47705,-9.955,twilight-sweep-2,4,sac,weak,True,250000,8
47707,-9.955,twilight-sweep-2,4,sac,weak,True,250000,8
47737,-9.94,twilight-sweep-2,4,sac,weak,True,250000,8
47740,-9.94,twilight-sweep-2,4,sac,weak,True,250000,8
47770,-9.937,twilight-sweep-2,4,sac,weak,True,250000,8
47793,-9.937,twilight-sweep-2,4,sac,weak,True,250000,8
47800,-9.933,twilight-sweep-2,4,sac,weak,True,250000,8
47803,-9.933,twilight-sweep-2,4,sac,weak,True,250000,8
47819,-9.926,twilight-sweep-2,4,sac,weak,True,250000,8
47825,-9.919,twilight-sweep-2,4,sac,weak,True,250000,8
47872,-9.903,twilight-sweep-2,4,sac,weak,True,250000,8
47875,-9.903,twilight-sweep-2,4,sac,weak,True,250000,8
47909,-9.896,twilight-sweep-2,4,sac,weak,True,250000,8
47934,-9.888,twilight-sweep-2,4,sac,weak,True,250000,8
47958,-9.882,twilight-sweep-2,4,sac,weak,True,250000,8
47959,-9.882,twilight-sweep-2,4,sac,weak,True,250000,8
47962,-9.882,twilight-sweep-2,4,sac,weak,True,250000,8
47972,-9.883,twilight-sweep-2,4,sac,weak,True,250000,8
47999,-9.86,twilight-sweep-2,4,sac,weak,True,250000,8
48096,-9.818,twilight-sweep-2,4,sac,weak,True,250000,8
48100,-9.818,twilight-sweep-2,4,sac,weak,True,250000,8
48103,-9.811,twilight-sweep-2,4,sac,weak,True,250000,8
48107,-9.811,twilight-sweep-2,4,sac,weak,True,250000,8
48110,-9.802,twilight-sweep-2,4,sac,weak,True,250000,8
48115,-9.802,twilight-sweep-2,4,sac,weak,True,250000,8
48133,-9.802,twilight-sweep-2,4,sac,weak,True,250000,8
48144,-9.802,twilight-sweep-2,4,sac,weak,True,250000,8
48231,-9.779,twilight-sweep-2,4,sac,weak,True,250000,8
48236,-9.779,twilight-sweep-2,4,sac,weak,True,250000,8
48260,-9.779,twilight-sweep-2,4,sac,weak,True,250000,8
48288,-9.767,twilight-sweep-2,4,sac,weak,True,250000,8
48304,-9.77,twilight-sweep-2,4,sac,weak,True,250000,8
48305,-9.77,twilight-sweep-2,4,sac,weak,True,250000,8
48334,-9.754,twilight-sweep-2,4,sac,weak,True,250000,8
48335,-9.754,twilight-sweep-2,4,sac,weak,True,250000,8
48363,-9.745,twilight-sweep-2,4,sac,weak,True,250000,8
48371,-9.745,twilight-sweep-2,4,sac,weak,True,250000,8
48424,-9.738,twilight-sweep-2,4,sac,weak,True,250000,8
48426,-9.738,twilight-sweep-2,4,sac,weak,True,250000,8
48431,-9.738,twilight-sweep-2,4,sac,weak,True,250000,8
48446,-9.739,twilight-sweep-2,4,sac,weak,True,250000,8
48466,-9.732,twilight-sweep-2,4,sac,weak,True,250000,8
48470,-9.728,twilight-sweep-2,4,sac,weak,True,250000,8
48486,-9.721,twilight-sweep-2,4,sac,weak,True,250000,8
48500,-9.721,twilight-sweep-2,4,sac,weak,True,250000,8
48503,-9.713,twilight-sweep-2,4,sac,weak,True,250000,8
48535,-9.711,twilight-sweep-2,4,sac,weak,True,250000,8
48537,-9.711,twilight-sweep-2,4,sac,weak,True,250000,8
48553,-9.706,twilight-sweep-2,4,sac,weak,True,250000,8
48640,-9.703,twilight-sweep-2,4,sac,weak,True,250000,8
48689,-9.698,twilight-sweep-2,4,sac,weak,True,250000,8
48752,-9.68,twilight-sweep-2,4,sac,weak,True,250000,8
48758,-9.68,twilight-sweep-2,4,sac,weak,True,250000,8
48769,-9.68,twilight-sweep-2,4,sac,weak,True,250000,8
48772,-9.68,twilight-sweep-2,4,sac,weak,True,250000,8
48794,-9.673,twilight-sweep-2,4,sac,weak,True,250000,8
48800,-9.67,twilight-sweep-2,4,sac,weak,True,250000,8
48808,-9.659,twilight-sweep-2,4,sac,weak,True,250000,8
48840,-9.646,twilight-sweep-2,4,sac,weak,True,250000,8
48848,-9.638,twilight-sweep-2,4,sac,weak,True,250000,8
48856,-9.638,twilight-sweep-2,4,sac,weak,True,250000,8
48857,-9.638,twilight-sweep-2,4,sac,weak,True,250000,8
48884,-9.615,twilight-sweep-2,4,sac,weak,True,250000,8
48888,-9.607,twilight-sweep-2,4,sac,weak,True,250000,8
48892,-9.607,twilight-sweep-2,4,sac,weak,True,250000,8
48911,-9.607,twilight-sweep-2,4,sac,weak,True,250000,8
48913,-9.607,twilight-sweep-2,4,sac,weak,True,250000,8
48916,-9.607,twilight-sweep-2,4,sac,weak,True,250000,8
48950,-9.593,twilight-sweep-2,4,sac,weak,True,250000,8
48952,-9.593,twilight-sweep-2,4,sac,weak,True,250000,8
48986,-9.582,twilight-sweep-2,4,sac,weak,True,250000,8
48999,-9.582,twilight-sweep-2,4,sac,weak,True,250000,8
49022,-9.58,twilight-sweep-2,4,sac,weak,True,250000,8
49024,-9.58,twilight-sweep-2,4,sac,weak,True,250000,8
49036,-9.58,twilight-sweep-2,4,sac,weak,True,250000,8
49105,-9.566,twilight-sweep-2,4,sac,weak,True,250000,8
49109,-9.566,twilight-sweep-2,4,sac,weak,True,250000,8
49143,-9.544,twilight-sweep-2,4,sac,weak,True,250000,8
49146,-9.536,twilight-sweep-2,4,sac,weak,True,250000,8
49148,-9.536,twilight-sweep-2,4,sac,weak,True,250000,8
49164,-9.536,twilight-sweep-2,4,sac,weak,True,250000,8
49180,-9.522,twilight-sweep-2,4,sac,weak,True,250000,8
49224,-9.516,twilight-sweep-2,4,sac,weak,True,250000,8
49228,-9.516,twilight-sweep-2,4,sac,weak,True,250000,8
49236,-9.516,twilight-sweep-2,4,sac,weak,True,250000,8
49271,-9.51,twilight-sweep-2,4,sac,weak,True,250000,8
49306,-9.507,twilight-sweep-2,4,sac,weak,True,250000,8
49350,-9.51,twilight-sweep-2,4,sac,weak,True,250000,8
49362,-9.502,twilight-sweep-2,4,sac,weak,True,250000,8
49407,-9.495,twilight-sweep-2,4,sac,weak,True,250000,8
49456,-9.487,twilight-sweep-2,4,sac,weak,True,250000,8
49482,-9.484,twilight-sweep-2,4,sac,weak,True,250000,8
49491,-9.484,twilight-sweep-2,4,sac,weak,True,250000,8
49496,-9.484,twilight-sweep-2,4,sac,weak,True,250000,8
49528,-9.466,twilight-sweep-2,4,sac,weak,True,250000,8
49534,-9.466,twilight-sweep-2,4,sac,weak,True,250000,8
49550,-9.466,twilight-sweep-2,4,sac,weak,True,250000,8
49570,-9.444,twilight-sweep-2,4,sac,weak,True,250000,8
49576,-9.444,twilight-sweep-2,4,sac,weak,True,250000,8
49612,-9.438,twilight-sweep-2,4,sac,weak,True,250000,8
49655,-9.437,twilight-sweep-2,4,sac,weak,True,250000,8
49676,-9.438,twilight-sweep-2,4,sac,weak,True,250000,8
49701,-9.424,twilight-sweep-2,4,sac,weak,True,250000,8
49702,-9.424,twilight-sweep-2,4,sac,weak,True,250000,8
49722,-9.416,twilight-sweep-2,4,sac,weak,True,250000,8
49725,-9.416,twilight-sweep-2,4,sac,weak,True,250000,8
49726,-9.416,twilight-sweep-2,4,sac,weak,True,250000,8
49727,-9.416,twilight-sweep-2,4,sac,weak,True,250000,8
49792,-9.388,twilight-sweep-2,4,sac,weak,True,250000,8
49814,-9.367,twilight-sweep-2,4,sac,weak,True,250000,8
49843,-9.369,twilight-sweep-2,4,sac,weak,True,250000,8
49847,-9.369,twilight-sweep-2,4,sac,weak,True,250000,8
49861,-9.352,twilight-sweep-2,4,sac,weak,True,250000,8
49915,-9.356,twilight-sweep-2,4,sac,weak,True,250000,8
49943,-9.356,twilight-sweep-2,4,sac,weak,True,250000,8
49954,-9.349,twilight-sweep-2,4,sac,weak,True,250000,8
49960,-9.349,twilight-sweep-2,4,sac,weak,True,250000,8
49969,-9.349,twilight-sweep-2,4,sac,weak,True,250000,8
49980,-9.346,twilight-sweep-2,4,sac,weak,True,250000,8
49993,-9.328,twilight-sweep-2,4,sac,weak,True,250000,8
50021,-9.321,twilight-sweep-2,4,sac,weak,True,250000,8
50045,-9.306,twilight-sweep-2,4,sac,weak,True,250000,8
50053,-9.306,twilight-sweep-2,4,sac,weak,True,250000,8
50075,-9.284,twilight-sweep-2,4,sac,weak,True,250000,8
50091,-9.28,twilight-sweep-2,4,sac,weak,True,250000,8
50112,-9.27,twilight-sweep-2,4,sac,weak,True,250000,8
50121,-9.263,twilight-sweep-2,4,sac,weak,True,250000,8
50128,-9.265,twilight-sweep-2,4,sac,weak,True,250000,8
50201,-9.261,twilight-sweep-2,4,sac,weak,True,250000,8
50226,-9.261,twilight-sweep-2,4,sac,weak,True,250000,8
50246,-9.253,twilight-sweep-2,4,sac,weak,True,250000,8
50265,-9.238,twilight-sweep-2,4,sac,weak,True,250000,8
50306,-9.233,twilight-sweep-2,4,sac,weak,True,250000,8
50343,-9.228,twilight-sweep-2,4,sac,weak,True,250000,8
50356,-9.227,twilight-sweep-2,4,sac,weak,True,250000,8
50358,-9.227,twilight-sweep-2,4,sac,weak,True,250000,8
50374,-9.227,twilight-sweep-2,4,sac,weak,True,250000,8
50386,-9.227,twilight-sweep-2,4,sac,weak,True,250000,8
50395,-9.228,twilight-sweep-2,4,sac,weak,True,250000,8
50400,-9.228,twilight-sweep-2,4,sac,weak,True,250000,8
50410,-9.221,twilight-sweep-2,4,sac,weak,True,250000,8
50431,-9.207,twilight-sweep-2,4,sac,weak,True,250000,8
50539,-9.18,twilight-sweep-2,4,sac,weak,True,250000,8
50581,-9.155,twilight-sweep-2,4,sac,weak,True,250000,8
50583,-9.155,twilight-sweep-2,4,sac,weak,True,250000,8
50602,-9.147,twilight-sweep-2,4,sac,weak,True,250000,8
50621,-9.147,twilight-sweep-2,4,sac,weak,True,250000,8
50622,-9.147,twilight-sweep-2,4,sac,weak,True,250000,8
50640,-9.147,twilight-sweep-2,4,sac,weak,True,250000,8
50677,-9.122,twilight-sweep-2,4,sac,weak,True,250000,8
50706,-9.115,twilight-sweep-2,4,sac,weak,True,250000,8
50722,-9.115,twilight-sweep-2,4,sac,weak,True,250000,8
50734,-9.115,twilight-sweep-2,4,sac,weak,True,250000,8
50742,-9.113,twilight-sweep-2,4,sac,weak,True,250000,8
50765,-9.103,twilight-sweep-2,4,sac,weak,True,250000,8
50806,-9.098,twilight-sweep-2,4,sac,weak,True,250000,8
50842,-9.098,twilight-sweep-2,4,sac,weak,True,250000,8
50869,-9.098,twilight-sweep-2,4,sac,weak,True,250000,8
50881,-9.091,twilight-sweep-2,4,sac,weak,True,250000,8
50889,-9.091,twilight-sweep-2,4,sac,weak,True,250000,8
50900,-9.091,twilight-sweep-2,4,sac,weak,True,250000,8
50914,-9.088,twilight-sweep-2,4,sac,weak,True,250000,8
50951,-9.083,twilight-sweep-2,4,sac,weak,True,250000,8
50980,-9.082,twilight-sweep-2,4,sac,weak,True,250000,8
51001,-9.076,twilight-sweep-2,4,sac,weak,True,250000,8
51006,-9.076,twilight-sweep-2,4,sac,weak,True,250000,8
51031,-9.055,twilight-sweep-2,4,sac,weak,True,250000,8
51081,-9.018,twilight-sweep-2,4,sac,weak,True,250000,8
51106,-9.013,twilight-sweep-2,4,sac,weak,True,250000,8
51154,-8.986,twilight-sweep-2,4,sac,weak,True,250000,8
51179,-8.979,twilight-sweep-2,4,sac,weak,True,250000,8
51221,-8.976,twilight-sweep-2,4,sac,weak,True,250000,8
51249,-8.969,twilight-sweep-2,4,sac,weak,True,250000,8
51251,-8.969,twilight-sweep-2,4,sac,weak,True,250000,8
51252,-8.969,twilight-sweep-2,4,sac,weak,True,250000,8
51289,-8.961,twilight-sweep-2,4,sac,weak,True,250000,8
51308,-8.963,twilight-sweep-2,4,sac,weak,True,250000,8
51353,-8.958,twilight-sweep-2,4,sac,weak,True,250000,8
51369,-8.937,twilight-sweep-2,4,sac,weak,True,250000,8
51399,-8.93,twilight-sweep-2,4,sac,weak,True,250000,8
51412,-8.923,twilight-sweep-2,4,sac,weak,True,250000,8
51429,-8.919,twilight-sweep-2,4,sac,weak,True,250000,8
51439,-8.919,twilight-sweep-2,4,sac,weak,True,250000,8
51459,-8.922,twilight-sweep-2,4,sac,weak,True,250000,8
51464,-8.921,twilight-sweep-2,4,sac,weak,True,250000,8
51466,-8.914,twilight-sweep-2,4,sac,weak,True,250000,8
51486,-8.907,twilight-sweep-2,4,sac,weak,True,250000,8
51574,-8.888,twilight-sweep-2,4,sac,weak,True,250000,8
51585,-8.881,twilight-sweep-2,4,sac,weak,True,250000,8
51632,-8.872,twilight-sweep-2,4,sac,weak,True,250000,8
51636,-8.872,twilight-sweep-2,4,sac,weak,True,250000,8
51639,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51645,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51648,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51657,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51678,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51684,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51693,-8.865,twilight-sweep-2,4,sac,weak,True,250000,8
51716,-8.863,twilight-sweep-2,4,sac,weak,True,250000,8
51720,-8.861,twilight-sweep-2,4,sac,weak,True,250000,8
51727,-8.854,twilight-sweep-2,4,sac,weak,True,250000,8
51763,-8.847,twilight-sweep-2,4,sac,weak,True,250000,8
51801,-8.836,twilight-sweep-2,4,sac,weak,True,250000,8
51807,-8.836,twilight-sweep-2,4,sac,weak,True,250000,8
51831,-8.836,twilight-sweep-2,4,sac,weak,True,250000,8
51885,-8.83,twilight-sweep-2,4,sac,weak,True,250000,8
51950,-8.813,twilight-sweep-2,4,sac,weak,True,250000,8
51988,-8.811,twilight-sweep-2,4,sac,weak,True,250000,8
52005,-8.811,twilight-sweep-2,4,sac,weak,True,250000,8
52008,-8.811,twilight-sweep-2,4,sac,weak,True,250000,8
52128,-8.799,twilight-sweep-2,4,sac,weak,True,250000,8
52134,-8.799,twilight-sweep-2,4,sac,weak,True,250000,8
52181,-8.795,twilight-sweep-2,4,sac,weak,True,250000,8
52206,-8.798,twilight-sweep-2,4,sac,weak,True,250000,8
52210,-8.792,twilight-sweep-2,4,sac,weak,True,250000,8
52232,-8.783,twilight-sweep-2,4,sac,weak,True,250000,8
52252,-8.783,twilight-sweep-2,4,sac,weak,True,250000,8
52265,-8.783,twilight-sweep-2,4,sac,weak,True,250000,8
52315,-8.762,twilight-sweep-2,4,sac,weak,True,250000,8
52344,-8.755,twilight-sweep-2,4,sac,weak,True,250000,8
52366,-8.736,twilight-sweep-2,4,sac,weak,True,250000,8
52382,-8.736,twilight-sweep-2,4,sac,weak,True,250000,8
52402,-8.729,twilight-sweep-2,4,sac,weak,True,250000,8
52423,-8.717,twilight-sweep-2,4,sac,weak,True,250000,8
52448,-8.71,twilight-sweep-2,4,sac,weak,True,250000,8
52484,-8.691,twilight-sweep-2,4,sac,weak,True,250000,8
52514,-8.677,twilight-sweep-2,4,sac,weak,True,250000,8
52570,-8.651,twilight-sweep-2,4,sac,weak,True,250000,8
52580,-8.651,twilight-sweep-2,4,sac,weak,True,250000,8
52597,-8.652,twilight-sweep-2,4,sac,weak,True,250000,8
52711,-8.619,twilight-sweep-2,4,sac,weak,True,250000,8
52759,-8.598,twilight-sweep-2,4,sac,weak,True,250000,8
52770,-8.587,twilight-sweep-2,4,sac,weak,True,250000,8
52778,-8.587,twilight-sweep-2,4,sac,weak,True,250000,8
52809,-8.574,twilight-sweep-2,4,sac,weak,True,250000,8
52819,-8.566,twilight-sweep-2,4,sac,weak,True,250000,8
52890,-8.541,twilight-sweep-2,4,sac,weak,True,250000,8
52911,-8.541,twilight-sweep-2,4,sac,weak,True,250000,8
52914,-8.541,twilight-sweep-2,4,sac,weak,True,250000,8
52918,-8.541,twilight-sweep-2,4,sac,weak,True,250000,8
52921,-8.535,twilight-sweep-2,4,sac,weak,True,250000,8
52925,-8.53,twilight-sweep-2,4,sac,weak,True,250000,8
52935,-8.523,twilight-sweep-2,4,sac,weak,True,250000,8
52941,-8.523,twilight-sweep-2,4,sac,weak,True,250000,8
52944,-8.523,twilight-sweep-2,4,sac,weak,True,250000,8
52950,-8.523,twilight-sweep-2,4,sac,weak,True,250000,8
52967,-8.523,twilight-sweep-2,4,sac,weak,True,250000,8
53012,-8.496,twilight-sweep-2,4,sac,weak,True,250000,8
53051,-8.485,twilight-sweep-2,4,sac,weak,True,250000,8
53055,-8.485,twilight-sweep-2,4,sac,weak,True,250000,8
53061,-8.485,twilight-sweep-2,4,sac,weak,True,250000,8
53071,-8.478,twilight-sweep-2,4,sac,weak,True,250000,8
53173,-8.426,twilight-sweep-2,4,sac,weak,True,250000,8
53197,-8.415,twilight-sweep-2,4,sac,weak,True,250000,8
53253,-8.397,twilight-sweep-2,4,sac,weak,True,250000,8
53286,-8.372,twilight-sweep-2,4,sac,weak,True,250000,8
53370,-8.357,twilight-sweep-2,4,sac,weak,True,250000,8
53376,-8.352,twilight-sweep-2,4,sac,weak,True,250000,8
53388,-8.352,twilight-sweep-2,4,sac,weak,True,250000,8
53396,-8.346,twilight-sweep-2,4,sac,weak,True,250000,8
53400,-8.346,twilight-sweep-2,4,sac,weak,True,250000,8
53428,-8.34,twilight-sweep-2,4,sac,weak,True,250000,8
53454,-8.329,twilight-sweep-2,4,sac,weak,True,250000,8
53484,-8.323,twilight-sweep-2,4,sac,weak,True,250000,8
53511,-8.31,twilight-sweep-2,4,sac,weak,True,250000,8
53551,-8.304,twilight-sweep-2,4,sac,weak,True,250000,8
53587,-8.295,twilight-sweep-2,4,sac,weak,True,250000,8
53598,-8.288,twilight-sweep-2,4,sac,weak,True,250000,8
53608,-8.288,twilight-sweep-2,4,sac,weak,True,250000,8
53672,-8.259,twilight-sweep-2,4,sac,weak,True,250000,8
53687,-8.252,twilight-sweep-2,4,sac,weak,True,250000,8
53691,-8.252,twilight-sweep-2,4,sac,weak,True,250000,8
53721,-8.254,twilight-sweep-2,4,sac,weak,True,250000,8
53739,-8.248,twilight-sweep-2,4,sac,weak,True,250000,8
53772,-8.229,twilight-sweep-2,4,sac,weak,True,250000,8
53796,-8.212,twilight-sweep-2,4,sac,weak,True,250000,8
53797,-8.212,twilight-sweep-2,4,sac,weak,True,250000,8
53800,-8.212,twilight-sweep-2,4,sac,weak,True,250000,8
53824,-8.207,twilight-sweep-2,4,sac,weak,True,250000,8
53905,-8.205,twilight-sweep-2,4,sac,weak,True,250000,8
53918,-8.202,twilight-sweep-2,4,sac,weak,True,250000,8
53944,-8.198,twilight-sweep-2,4,sac,weak,True,250000,8
53964,-8.198,twilight-sweep-2,4,sac,weak,True,250000,8
53973,-8.199,twilight-sweep-2,4,sac,weak,True,250000,8
53979,-8.199,twilight-sweep-2,4,sac,weak,True,250000,8
54107,-8.128,twilight-sweep-2,4,sac,weak,True,250000,8
54153,-8.104,twilight-sweep-2,4,sac,weak,True,250000,8
54184,-8.095,twilight-sweep-2,4,sac,weak,True,250000,8
54187,-8.095,twilight-sweep-2,4,sac,weak,True,250000,8
54212,-8.076,twilight-sweep-2,4,sac,weak,True,250000,8
54216,-8.076,twilight-sweep-2,4,sac,weak,True,250000,8
54256,-8.078,twilight-sweep-2,4,sac,weak,True,250000,8
54271,-8.069,twilight-sweep-2,4,sac,weak,True,250000,8
54280,-8.069,twilight-sweep-2,4,sac,weak,True,250000,8
54281,-8.069,twilight-sweep-2,4,sac,weak,True,250000,8
54326,-8.057,twilight-sweep-2,4,sac,weak,True,250000,8
54357,-8.053,twilight-sweep-2,4,sac,weak,True,250000,8
54371,-8.053,twilight-sweep-2,4,sac,weak,True,250000,8
54379,-8.053,twilight-sweep-2,4,sac,weak,True,250000,8
54415,-8.041,twilight-sweep-2,4,sac,weak,True,250000,8
54417,-8.041,twilight-sweep-2,4,sac,weak,True,250000,8
54443,-8.046,twilight-sweep-2,4,sac,weak,True,250000,8
54452,-8.039,twilight-sweep-2,4,sac,weak,True,250000,8
54471,-8.039,twilight-sweep-2,4,sac,weak,True,250000,8
54514,-8.035,twilight-sweep-2,4,sac,weak,True,250000,8
54531,-8.035,twilight-sweep-2,4,sac,weak,True,250000,8
54563,-8.026,twilight-sweep-2,4,sac,weak,True,250000,8
54565,-8.026,twilight-sweep-2,4,sac,weak,True,250000,8
54585,-8.018,twilight-sweep-2,4,sac,weak,True,250000,8
54598,-8.012,twilight-sweep-2,4,sac,weak,True,250000,8
54606,-8.007,twilight-sweep-2,4,sac,weak,True,250000,8
54611,-8.007,twilight-sweep-2,4,sac,weak,True,250000,8
54688,-7.965,twilight-sweep-2,4,sac,weak,True,250000,8
