_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,quantile_critic,num-parallel-envs
176006,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176038,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176039,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176046,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176051,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176100,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176113,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176117,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176124,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176138,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176152,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176162,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176173,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176177,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176189,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176203,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176217,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176275,9.603,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176356,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176361,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176434,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176486,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176487,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176499,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176516,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176533,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176556,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176565,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176582,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176593,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176602,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176614,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176676,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176678,9.604,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176798,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176850,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176856,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176872,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176890,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176895,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176928,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176948,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
176987,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177002,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177038,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177060,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177065,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177067,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177075,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177077,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177090,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177098,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177105,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177108,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177113,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177114,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177159,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177177,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177275,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177278,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177384,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177388,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177394,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177413,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177416,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177450,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177455,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177456,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177467,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177500,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177505,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177513,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177523,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177532,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177534,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177556,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177642,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177684,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177702,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177705,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177750,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177780,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177806,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177807,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177809,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177811,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177818,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177854,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177884,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
177890,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178007,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178025,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178058,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178107,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178153,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178159,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178185,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178206,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178217,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178221,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178261,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178282,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178297,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178353,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178354,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178367,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178381,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178386,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178398,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178426,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178436,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178439,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178453,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178461,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178498,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178507,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178566,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178572,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178573,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178589,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178591,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178682,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178692,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178707,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178750,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178758,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178761,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178766,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178775,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178779,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178781,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178793,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178794,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178831,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178852,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178856,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178893,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178905,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178921,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178929,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
178982,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179016,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179024,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179027,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179028,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179073,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179082,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179084,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179103,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179140,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179153,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179170,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179188,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179209,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179217,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179225,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179258,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179259,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179293,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179401,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179414,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179438,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179443,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179474,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179564,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179573,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179603,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179679,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179698,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179704,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179736,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179754,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179803,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179811,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179819,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179857,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179878,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179897,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179904,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179911,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179921,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179937,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
179968,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180020,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180029,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180040,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180055,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180058,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180078,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180101,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180110,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180124,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180147,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180179,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180187,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180193,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180205,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180212,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180223,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180237,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180257,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180273,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180279,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180311,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180382,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180384,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180418,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180470,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180490,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180562,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180596,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180630,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180643,9.611,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180660,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180691,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180694,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180698,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180704,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180734,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180783,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180865,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180866,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180878,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180922,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180953,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180957,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180958,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
180974,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181052,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181062,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181078,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181105,9.605,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181119,9.606,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181161,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181191,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181199,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181210,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181237,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181264,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181268,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181285,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181286,9.61,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181295,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181324,9.612,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181379,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181400,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181413,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181422,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181429,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181430,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181444,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181447,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181468,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181482,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181512,9.615,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181571,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181574,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181582,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181590,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181610,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181620,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181632,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181647,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181651,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181686,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181696,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181723,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181741,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181753,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181791,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181887,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181892,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181907,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
181921,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182006,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182008,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182071,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182082,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182097,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182130,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182135,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182154,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182179,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182191,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182195,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182217,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182291,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182348,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182395,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182415,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182442,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182458,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182472,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182518,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182540,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182558,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182573,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182595,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182612,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182628,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182631,9.624,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182638,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182682,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182718,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182725,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182742,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182780,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182802,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182830,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182857,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182858,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182895,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182951,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
182954,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183009,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183038,9.623,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183119,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183151,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183216,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183217,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183221,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183225,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183256,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183301,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183335,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183345,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183390,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183396,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183419,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183517,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183560,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183578,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183596,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183601,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183623,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183679,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183739,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183743,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183797,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183854,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183912,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183913,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183922,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
183948,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184017,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184056,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184075,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184091,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184102,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184106,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184121,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184136,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184190,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184206,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184243,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184251,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184255,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184295,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184296,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184321,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184426,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184433,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184438,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184452,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184464,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184524,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184575,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184579,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184594,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184598,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184608,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184609,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184639,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184643,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184657,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184660,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184690,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184725,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184787,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184806,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184813,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184824,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184835,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184836,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184887,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184901,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184904,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184964,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
184970,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185000,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185104,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185134,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185138,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185141,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185147,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185193,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185268,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185287,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
